29706,Parallel Breadth First Search on GPU clusters,2018
29707,The extraction of feature points from DEM geographic data in Cloud Computing environment,2017
29708,Software platform VAR for heterogeneous GPGPU-systems,2012
29709,A CUDA-enabled Hadoop cluster for fast distributed image processing,2002
29710,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2015
29711,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling,2008
29712,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2019
29713,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime,2005
29714,GPU accelerated item-based collaborative filtering for big-data applications,2008
29715,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing,2000
29716,Remote GPU Virtualization: Is It Useful?,2005
29717,Towards an Energy-Efficient Tool for Processing the Big Data,2001
29718,GERBIL: MPI+YARN,2012
29719,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data,2011
29720,k-Balanced sorting and skew join in MPI and MapReduce,2000
29721,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data,2015
29722,Watershed reengineering: Making Streams Programmable,2004
29723,Analysis and acceleration of NTRU lattice-based cryptographic system,2009
29724,Handling Big Data Efficiently by Using Map Reduce Technique,2012
29725,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster,2016
29726,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures,2017
29727,A GPU-accelerated Density-Based Clustering Algorithm,2017
29728,An Empirical Study on BLAST Parallel Acceleration,2013
29729,Optimize Parallel Data Access in Big Data Processing,2014
29730,Parallelizing K-Means Algorithm for 1-D Data Using MPI,2017
29731,Accelerating Complex Event Processing through GPUs,2015
29732,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm,2019
29733,Towards a Collective Layer in the Big Data Stack,2005
29734,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2019
29735,Hash match on GPU,2010
29736,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications,2000
29737,Big Data Computation for Workshop-Based Planning Support,2008
29738,CUDA Acceleration for AVS2 Loop Filtering,2018
29739,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2013
29740,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2002
29741,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2000
29742,Join algorithms on GPUs: A revisit after seven years,2014
29743,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2010
29744,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2001
29745,Simulation of parallel similarity measure computations for large data sets,2005
29746,Fast LZW Compression Using a GPU,2001
29747,Accelerating Apache Hive with MPI for Data Warehouse Systems,2009
29748,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2002
29749,Collective Computing for Scientific Big Data Analysis,2019
29750,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce,2010
29751,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging,2003
29752,Large-Scale Reservoir Simulations on Parallel Computers,2000
29753,Spatial data processing with MapReduce,2016
29754,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries,2002
29755,High Performance Offline and Online Distributed Collaborative Filtering,2017
29756,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets,2016
29757,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning,2013
29758,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos,2002
29759,DataMPI: Extending MPI to Hadoop-Like Big Data Computing,2008
29760,Driving big data with big compute,2018
29761,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications,2013
29762,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?,2003
29763,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot,2010
29764,SCALER: Scalable parallel file write in HDFS,2000
29765,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2019
29766,Feliss: Flexible distributed computing framework with light-weight checkpointing,2017
29767,FlexiMod: Flexible Coexistence Support for Programming Models,2010
29768,Accelerating HEVC Motion Estimation Using GPU,2013
29769,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2018
29770,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2000
29771,Using Iterative MapReduce for Parallel Virtual Screening,2001
29772,Performance modeling in CUDA streams a A means for high-throughput data processing,2017
29773,Super-fast parallel eigenface implementation on GPU for face recognition,2009
29774,Efficient implementation of apriori algorithm on HDFS using GPU,2014
29775,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2003
29776,Social Network analysis on Sina Weibo based on K-means algorithm,2012
29777,A Novel Scalable DBSCAN Algorithm with Spark,2014
29778,A faster and intelligent steganography detection using Graphics Processing Unit in cloud,2006
29779,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2016
29780,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function,2019
29781,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2012
29782,Energy efficient job co-scheduling for high-performance parallel computing clusters,2018
29783,MPI derived datatypes and data communication analysis in meteorological applications,2019
29784,A general accelerated R package using GPU,2003
29785,Remote GPU Virtualization: Is It Useful?,2008
29786,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework,2015
29787,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2006
29788,Fast LZW Compression Using a GPU,2012
29789,Spatial data processing with MapReduce,2007
29790,The extraction of feature points from DEM geographic data in Cloud Computing environment,2002
29791,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters,2019
29792,"A parallel algorithm for LZW decompression""",2015
29793,Kernel optimization on short-range potentials computations in molecular dynamics simulations,2009
29794,A performance characterization of streaming computing on supercomputers,2004
29795,GiGA: Giraph-based genome assembler for gigabase scale genomes,2001
29796,Efficient evidence accumulation clustering for large datasets,2013
29797,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2007
29798,Big data computation for workshop-based planning support,2011
29799,Join algorithms on GPUs: A revisit after seven years,2012
29800,Collective Computing for Scientific Big Data Analysis,2019
29801,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2003
29802,Comparison of hardware accelerators for some ALICE online computing applications,2019
29803,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2014
29804,Fault tolerant MapReduce-MPI for HPC clusters,2011
29805,Examining recent many-core architectures and programming models using SHOC,2010
29806,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2008
29807,Parallelizing the deflate compression algorithm on GPU,2015
29808,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs,2008
29809,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2005
29810,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics,2009
29811,Super-fast parallel eigenface implementation on GPU for face recognition,2019
29812,Parallel breadth first search on GPU clusters,2004
29813,Performance modeling in CUDA streams - A means for high-throughput data processing,2000
29814,K-Balanced sorting and skew join in MPI and MapReduce,2006
29815,CUDAGA: A portable parallel programming model for GPU cluster,2004
29816,A hybrid MPI+OpenMP application for processing big trajectory data,2017
29817,MPJ express meets YARN: Towards Java HPC on Hadoop systems,2002
29818,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf,2015
29819,On scalable data mining techniques for earth science,2016
29820,Reservoir simulation prototyping platform for high performance computing,2009
29821,Accelerating Apache Hive with MPI for Data Warehouse Systems,2002
29822,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2019
29823,GPU accelerated dynamic functional connectivity analysis for functional MRI data,2013
29824,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems,2006
29825,Gerbil: MPI+YARN,2013
29826,A GPU-accelerated density-based clustering algorithm,2000
29827,Accelerating keyword search for big RDF web data on many-core systems,2018
29828,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases,2014
29829,Efficient implementation of apriori algorithm on HDFS using GPU,2003
29830,UNIO: A unified I/O system framework for hybrid scientific workflow,2000
29831,Optimize parallel data access in big data processing,2013
29832,FlexiMod: Flexible coexistence support for programming models,2004
29833,A faster and intelligent steganography detection using graphics processing unit in cloud,2010
29834,GPU implementation of the simplex identification via split augmented Lagrangian,2009
29835,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards,2014
29836,Visual exploration of data with multithread MIC computer architectures,2008
29837,MapReduce: Simplified Data Analysis of Big Data,2010
29838,SoC-based pattern recognition systems for Non Destructive Testing,2006
29839,Handling big data efficiently by using map reduce technique,2009
29840,Enabling vehicular data with distributed machine learning,2005
29841,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI,2005
29842,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2006
29843,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2013
29844,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud,2004
29845,SCALER: Scalable parallel file write in HDFS,2011
29846,DataMPI: Extending MPI to hadoop-like big data computing,2008
29847,Towards an energy-efficient tool for processing the big data,2016
29848,Design and optimization of a big data computing framework based on CPU/GPU cluster,2009
29849,Machine learning big data framework and analytics for big data problems,2011
29850,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2005
29851,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2003
29852,Performance benefits of dataMPI: A case study with bigdatabench,2009
29853,Performance Benefits of DataMPI: A Case Study with BigDataBench,2013
29854,Analysis and acceleration of NTRU lattice-based cryptographic system,2018
29855,Towards a collective layer in the big data stack,2007
29856,GPU-based regression analysis on sparse grids,2001
29857,MPI for Big Data: New tricks for an old dog,2007
29858,DSIMBench: A benchmark for microarray data using R,2019
29859,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2010
29860,Distributed stochastic ADMM for matrix factorization,2018
29861,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2012
29862,SDAFT: A novel scalable data access framework for parallel BLAST,2014
29863,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2012
29864,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2003
29865,Parallelizing K-means algorithm for 1-D data using MPI,2011
29866,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2009
29867,A CUDA-enabled hadoop cluster for fast distributed image processing,2005
29868,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2017
29869,GPU accelerated item-based collaborative filtering for big-data applications,2018
29870,Experimental framework for searching large RDF on GPUs based on key-value storage,2009
29871,"Hardware for big data""",2016
29872,Hash match on GPU,2010
29873,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2015
29874,Using iterative MapReduce for parallel virtual screening,2019
29875,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results,2014
29876,Distributed kernel matrix approximation and implementation using message passing interface,2018
29877,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets,2016
29878,Driving big data with big compute,2017
29879,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime,2015
29880,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2019
29881,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2002
29882,Performance benefits of dataMPI: A case study with bigdatabench,2010
29883,Performance Benefits of DataMPI: A Case Study with BigDataBench,2005
29884,Analysis and acceleration of NTRU lattice-based cryptographic system,2002
29885,Towards a collective layer in the big data stack,2000
29886,GPU-based regression analysis on sparse grids,2015
29887,MPI for Big Data: New tricks for an old dog,2000
29888,DSIMBench: A benchmark for microarray data using R,2003
29889,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2011
29890,Distributed stochastic ADMM for matrix factorization,2006
29891,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2013
29892,SDAFT: A novel scalable data access framework for parallel BLAST,2010
29893,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2012
29894,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2013
29895,Parallelizing K-means algorithm for 1-D data using MPI,2008
29896,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2003
29897,A CUDA-enabled hadoop cluster for fast distributed image processing,2003
29898,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2009
29899,GPU accelerated item-based collaborative filtering for big-data applications,2011
29900,GPU accelerated item-based collaborative filtering for big-data applications,2001
29901,Experimental framework for searching large RDF on GPUs based on key-value storage,2016
29902,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface,2011
29903,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2018
29904,A system for large-scale visualization of streaming Doppler data,2012
29905,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud,2015
29906,Parallel Breadth First Search on GPU clusters,2006
29907,The extraction of feature points from DEM geographic data in Cloud Computing environment,2010
29908,Software platform VAR for heterogeneous GPGPU-systems,2000
29909,A CUDA-enabled Hadoop cluster for fast distributed image processing,2012
29910,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2005
29911,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling,2007
29912,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2011
29913,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime,2006
29914,GPU accelerated item-based collaborative filtering for big-data applications,2008
29915,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing,2009
29916,Remote GPU Virtualization: Is It Useful?,2017
29917,Towards an Energy-Efficient Tool for Processing the Big Data,2003
29918,GERBIL: MPI+YARN,2014
29919,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data,2013
29920,k-Balanced sorting and skew join in MPI and MapReduce,2018
29921,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data,2018
29922,Watershed reengineering: Making Streams Programmable,2017
29923,Analysis and acceleration of NTRU lattice-based cryptographic system,2014
29924,Handling Big Data Efficiently by Using Map Reduce Technique,2002
29925,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster,2008
29926,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures,2002
29927,A GPU-accelerated Density-Based Clustering Algorithm,2008
29928,An Empirical Study on BLAST Parallel Acceleration,2003
29929,Optimize Parallel Data Access in Big Data Processing,2010
29930,Parallelizing K-Means Algorithm for 1-D Data Using MPI,2002
29931,Accelerating Complex Event Processing through GPUs,2003
29932,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm,2001
29933,Towards a Collective Layer in the Big Data Stack,2006
29934,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2008
29935,Hash match on GPU,2002
29936,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications,2015
29937,Big Data Computation for Workshop-Based Planning Support,2002
29938,CUDA Acceleration for AVS2 Loop Filtering,2019
29939,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2006
29940,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2018
29941,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2000
29942,Join algorithms on GPUs: A revisit after seven years,2011
29943,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2002
29944,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2012
29945,Simulation of parallel similarity measure computations for large data sets,2015
29946,Fast LZW Compression Using a GPU,2014
29947,Accelerating Apache Hive with MPI for Data Warehouse Systems,2019
29948,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2019
29949,Collective Computing for Scientific Big Data Analysis,2014
29950,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce,2005
29951,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging,2010
29952,Large-Scale Reservoir Simulations on Parallel Computers,2009
29953,Spatial data processing with MapReduce,2007
29954,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries,2014
29955,High Performance Offline and Online Distributed Collaborative Filtering,2006
29956,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets,2014
29957,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning,2013
29958,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos,2002
29959,DataMPI: Extending MPI to Hadoop-Like Big Data Computing,2018
29960,Driving big data with big compute,2010
29961,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications,2008
29962,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?,2010
29963,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot,2019
29964,SCALER: Scalable parallel file write in HDFS,2014
29965,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2018
29966,Feliss: Flexible distributed computing framework with light-weight checkpointing,2015
29967,FlexiMod: Flexible Coexistence Support for Programming Models,2017
29968,Accelerating HEVC Motion Estimation Using GPU,2010
29969,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2019
29970,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2016
29971,Using Iterative MapReduce for Parallel Virtual Screening,2009
29972,Performance modeling in CUDA streams a A means for high-throughput data processing,2002
29973,Super-fast parallel eigenface implementation on GPU for face recognition,2004
29974,Efficient implementation of apriori algorithm on HDFS using GPU,2003
29975,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2001
29976,Social Network analysis on Sina Weibo based on K-means algorithm,2001
29977,A Novel Scalable DBSCAN Algorithm with Spark,2017
29978,A faster and intelligent steganography detection using Graphics Processing Unit in cloud,2014
29979,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2009
29980,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function,2000
29981,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2009
29982,Energy efficient job co-scheduling for high-performance parallel computing clusters,2005
29983,MPI derived datatypes and data communication analysis in meteorological applications,2018
29984,A general accelerated R package using GPU,2018
29985,Remote GPU Virtualization: Is It Useful?,2013
29986,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework,2002
29987,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2002
29988,Fast LZW Compression Using a GPU,2006
29989,Spatial data processing with MapReduce,2005
29990,The extraction of feature points from DEM geographic data in Cloud Computing environment,2001
29991,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters,2019
29992,"A parallel algorithm for LZW decompression""",2017
29993,Kernel optimization on short-range potentials computations in molecular dynamics simulations,2013
29994,A performance characterization of streaming computing on supercomputers,2017
29995,GiGA: Giraph-based genome assembler for gigabase scale genomes,2002
29996,Efficient evidence accumulation clustering for large datasets,2001
29997,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2012
29998,Big data computation for workshop-based planning support,2001
29999,Join algorithms on GPUs: A revisit after seven years,2000
30000,Experimental framework for searching large RDF on GPUs based on key-value storage,2007
30001,Experimental framework for searching large RDF on GPUs based on key-value storage,2007
30002,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface,2012
30003,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2009
30004,A system for large-scale visualization of streaming Doppler data,2015
30005,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud,2007
30006,Parallel Breadth First Search on GPU clusters,2005
30007,The extraction of feature points from DEM geographic data in Cloud Computing environment,2005
30008,Software platform VAR for heterogeneous GPGPU-systems,2014
30009,A CUDA-enabled Hadoop cluster for fast distributed image processing,2008
30010,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2018
30011,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling,2019
30012,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2002
30013,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime,2017
30014,GPU accelerated item-based collaborative filtering for big-data applications,2019
30015,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing,2009
30016,Remote GPU Virtualization: Is It Useful?,2000
30017,Towards an Energy-Efficient Tool for Processing the Big Data,2007
30018,GERBIL: MPI+YARN,2008
30019,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data,2007
30020,k-Balanced sorting and skew join in MPI and MapReduce,2001
30021,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data,2015
30022,Watershed reengineering: Making Streams Programmable,2000
30023,Analysis and acceleration of NTRU lattice-based cryptographic system,2002
30024,Handling Big Data Efficiently by Using Map Reduce Technique,2010
30025,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster,2007
30026,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures,2008
30027,A GPU-accelerated Density-Based Clustering Algorithm,2005
30028,An Empirical Study on BLAST Parallel Acceleration,2000
30029,Optimize Parallel Data Access in Big Data Processing,2013
30030,Parallelizing K-Means Algorithm for 1-D Data Using MPI,2000
30031,Accelerating Complex Event Processing through GPUs,2004
30032,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm,2004
30033,Towards a Collective Layer in the Big Data Stack,2015
30034,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2004
30035,Hash match on GPU,2015
30036,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications,2007
30037,Big Data Computation for Workshop-Based Planning Support,2004
30038,CUDA Acceleration for AVS2 Loop Filtering,2004
30039,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2019
30040,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2012
30041,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2000
30042,Join algorithms on GPUs: A revisit after seven years,2013
30043,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2007
30044,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2006
30045,Simulation of parallel similarity measure computations for large data sets,2007
30046,Fast LZW Compression Using a GPU,2011
30047,Accelerating Apache Hive with MPI for Data Warehouse Systems,2007
30048,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2001
30049,Collective Computing for Scientific Big Data Analysis,2008
30050,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce,2015
30051,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging,2016
30052,Large-Scale Reservoir Simulations on Parallel Computers,2016
30053,Spatial data processing with MapReduce,2011
30054,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries,2017
30055,High Performance Offline and Online Distributed Collaborative Filtering,2010
30056,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets,2007
30057,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning,2015
30058,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos,2014
30059,DataMPI: Extending MPI to Hadoop-Like Big Data Computing,2003
30060,Driving big data with big compute,2007
30061,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications,2003
30062,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?,2002
30063,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot,2001
30064,SCALER: Scalable parallel file write in HDFS,2016
30065,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2007
30066,Feliss: Flexible distributed computing framework with light-weight checkpointing,2011
30067,FlexiMod: Flexible Coexistence Support for Programming Models,2005
30068,Accelerating HEVC Motion Estimation Using GPU,2011
30069,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2006
30070,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2009
30071,Using Iterative MapReduce for Parallel Virtual Screening,2004
30072,Performance modeling in CUDA streams a A means for high-throughput data processing,2018
30073,Super-fast parallel eigenface implementation on GPU for face recognition,2019
30074,Efficient implementation of apriori algorithm on HDFS using GPU,2008
30075,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2015
30076,Social Network analysis on Sina Weibo based on K-means algorithm,2008
30077,A Novel Scalable DBSCAN Algorithm with Spark,2010
30078,A faster and intelligent steganography detection using Graphics Processing Unit in cloud,2016
30079,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2018
30080,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function,2014
30081,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2002
30082,Energy efficient job co-scheduling for high-performance parallel computing clusters,2003
30083,MPI derived datatypes and data communication analysis in meteorological applications,2007
30084,A general accelerated R package using GPU,2001
30085,Remote GPU Virtualization: Is It Useful?,2018
30086,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework,2000
30087,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2012
30088,Fast LZW Compression Using a GPU,2016
30089,Spatial data processing with MapReduce,2002
30090,The extraction of feature points from DEM geographic data in Cloud Computing environment,2005
30091,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters,2009
30092,"A parallel algorithm for LZW decompression""",2004
30093,Kernel optimization on short-range potentials computations in molecular dynamics simulations,2000
30094,A performance characterization of streaming computing on supercomputers,2000
30095,GiGA: Giraph-based genome assembler for gigabase scale genomes,2005
30096,Efficient evidence accumulation clustering for large datasets,2004
30097,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2004
30098,Big data computation for workshop-based planning support,2001
30099,Join algorithms on GPUs: A revisit after seven years,2018
30100,Collective Computing for Scientific Big Data Analysis,2002
30101,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2019
30102,Comparison of hardware accelerators for some ALICE online computing applications,2015
30103,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2009
30104,Fault tolerant MapReduce-MPI for HPC clusters,2013
30105,Examining recent many-core architectures and programming models using SHOC,2019
30106,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2004
30107,Parallelizing the deflate compression algorithm on GPU,2000
30108,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs,2011
30109,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2017
30110,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics,2001
30111,Super-fast parallel eigenface implementation on GPU for face recognition,2012
30112,Parallel breadth first search on GPU clusters,2003
30113,Performance modeling in CUDA streams - A means for high-throughput data processing,2004
30114,K-Balanced sorting and skew join in MPI and MapReduce,2011
30115,CUDAGA: A portable parallel programming model for GPU cluster,2009
30116,A hybrid MPI+OpenMP application for processing big trajectory data,2001
30117,MPJ express meets YARN: Towards Java HPC on Hadoop systems,2002
30118,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf,2004
30119,On scalable data mining techniques for earth science,2018
30120,Reservoir simulation prototyping platform for high performance computing,2010
30121,Accelerating Apache Hive with MPI for Data Warehouse Systems,2019
