6226,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures
6227,A GPU-accelerated Density-Based Clustering Algorithm
6228,An Empirical Study on BLAST Parallel Acceleration
6229,Optimize Parallel Data Access in Big Data Processing
6230,Parallelizing K-Means Algorithm for 1-D Data Using MPI
6231,Accelerating Complex Event Processing through GPUs
6232,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm
6233,Towards a Collective Layer in the Big Data Stack
6234,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
6235,Hash match on GPU
6236,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications
6237,Big Data Computation for Workshop-Based Planning Support
6238,CUDA Acceleration for AVS2 Loop Filtering
6239,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
6240,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
6241,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
6242,Join algorithms on GPUs: A revisit after seven years
6243,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
6244,Efficient data classification by GPU-accelerated linear mean squared slack minimization
6245,Simulation of parallel similarity measure computations for large data sets
6246,Fast LZW Compression Using a GPU
6247,Accelerating Apache Hive with MPI for Data Warehouse Systems
6248,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
6249,Collective Computing for Scientific Big Data Analysis
6250,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce
6251,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging
6252,Large-Scale Reservoir Simulations on Parallel Computers
6253,Spatial data processing with MapReduce
6254,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries
6255,High Performance Offline and Online Distributed Collaborative Filtering
6256,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets
6257,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning
6258,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos
6259,DataMPI: Extending MPI to Hadoop-Like Big Data Computing
6260,Driving big data with big compute
6261,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications
6262,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?
6263,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot
6264,SCALER: Scalable parallel file write in HDFS
6265,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
6266,Feliss: Flexible distributed computing framework with light-weight checkpointing
6267,FlexiMod: Flexible Coexistence Support for Programming Models
6268,Accelerating HEVC Motion Estimation Using GPU
6269,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
6270,Lit: A high performance massive data computing framework based on CPU/GPU cluster
6271,Using Iterative MapReduce for Parallel Virtual Screening
6272,Performance modeling in CUDA streams â€” A means for high-throughput data processing
6273,Super-fast parallel eigenface implementation on GPU for face recognition
6274,Efficient implementation of apriori algorithm on HDFS using GPU
6275,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
6276,Social Network analysis on Sina Weibo based on K-means algorithm
6277,A Novel Scalable DBSCAN Algorithm with Spark
6278,A faster and intelligent steganography detection using Graphics Processing Unit in cloud
6279,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
6280,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function
6281,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
6282,Energy efficient job co-scheduling for high-performance parallel computing clusters
6283,MPI derived datatypes and data communication analysis in meteorological applications
6284,A general accelerated R package using GPU
6285,Remote GPU Virtualization: Is It Useful?
6286,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework
6287,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
6288,Fast LZW Compression Using a GPU
6289,Spatial data processing with MapReduce
6290,The extraction of feature points from DEM geographic data in Cloud Computing environment
6291,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters
6292,A parallel algorithm for LZW decompression"
6293,Kernel optimization on short-range potentials computations in molecular dynamics simulations
6294,A performance characterization of streaming computing on supercomputers
6295,GiGA: Giraph-based genome assembler for gigabase scale genomes
6296,Efficient evidence accumulation clustering for large datasets
6297,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
6298,Big data computation for workshop-based planning support
6299,Join algorithms on GPUs: A revisit after seven years
6300,Collective Computing for Scientific Big Data Analysis
6301,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
6302,Comparison of hardware accelerators for some ALICE online computing applications
6303,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
6304,Fault tolerant MapReduce-MPI for HPC clusters
6305,Examining recent many-core architectures and programming models using SHOC
6306,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
6307,Parallelizing the deflate compression algorithm on GPU
6308,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs
6309,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
6310,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics
6311,Super-fast parallel eigenface implementation on GPU for face recognition
6312,Parallel breadth first search on GPU clusters
6313,Performance modeling in CUDA streams - A means for high-throughput data processing
6314,K-Balanced sorting and skew join in MPI and MapReduce
6315,CUDAGA: A portable parallel programming model for GPU cluster
6316,A hybrid MPI+OpenMP application for processing big trajectory data
6317,MPJ express meets YARN: Towards Java HPC on Hadoop systems
6318,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf
6319,On scalable data mining techniques for earth science
6320,Reservoir simulation prototyping platform for high performance computing
6321,Accelerating Apache Hive with MPI for Data Warehouse Systems
6322,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
6323,GPU accelerated dynamic functional connectivity analysis for functional MRI data
6324,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems
6325,Gerbil: MPI+YARN
6326,A GPU-accelerated density-based clustering algorithm
6327,Accelerating keyword search for big RDF web data on many-core systems
6328,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases
6329,Efficient implementation of apriori algorithm on HDFS using GPU
6330,UNIO: A unified I/O system framework for hybrid scientific workflow
6331,Optimize parallel data access in big data processing
6332,FlexiMod: Flexible coexistence support for programming models
6333,A faster and intelligent steganography detection using graphics processing unit in cloud
6334,GPU implementation of the simplex identification via split augmented Lagrangian
6335,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards
6336,Visual exploration of data with multithread MIC computer architectures
6337,MapReduce: Simplified Data Analysis of Big Data
6338,SoC-based pattern recognition systems for Non Destructive Testing
6339,Handling big data efficiently by using map reduce technique
6340,Enabling vehicular data with distributed machine learning
6341,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI
6342,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
6343,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
6344,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud
6345,SCALER: Scalable parallel file write in HDFS
6346,DataMPI: Extending MPI to hadoop-like big data computing
6347,Towards an energy-efficient tool for processing the big data
6348,Design and optimization of a big data computing framework based on CPU/GPU cluster
6349,Machine learning big data framework and analytics for big data problems
6350,Efficient data classification by GPU-accelerated linear mean squared slack minimization
6351,Scalable CAIM discretization on multiple GPUs using concurrent kernels
6352,Performance benefits of dataMPI: A case study with bigdatabench
6353,Performance Benefits of DataMPI: A Case Study with BigDataBench
6354,Analysis and acceleration of NTRU lattice-based cryptographic system
6355,Towards a collective layer in the big data stack
6356,GPU-based regression analysis on sparse grids
6357,MPI for Big Data: New tricks for an old dog
6358,DSIMBench: A benchmark for microarray data using R
6359,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
6360,Distributed stochastic ADMM for matrix factorization
6361,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
6362,SDAFT: A novel scalable data access framework for parallel BLAST
6363,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
6364,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
6365,Parallelizing K-means algorithm for 1-D data using MPI
6366,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
6367,A CUDA-enabled hadoop cluster for fast distributed image processing
6368,Lit: A high performance massive data computing framework based on CPU/GPU cluster
6369,GPU accelerated item-based collaborative filtering for big-data applications
6370,Experimental framework for searching large RDF on GPUs based on key-value storage
6371,Hardware for big data"
6372,Hash match on GPU
6373,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
6374,Using iterative MapReduce for parallel virtual screening
6375,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results
6376,Distributed kernel matrix approximation and implementation using message passing interface
6377,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets
6378,Driving big data with big compute
6379,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime
6380,Efficient data classification by GPU-accelerated linear mean squared slack minimization
6381,Scalable CAIM discretization on multiple GPUs using concurrent kernels
6382,Performance benefits of dataMPI: A case study with bigdatabench
6383,Performance Benefits of DataMPI: A Case Study with BigDataBench
6384,Analysis and acceleration of NTRU lattice-based cryptographic system
6385,Towards a collective layer in the big data stack
6386,GPU-based regression analysis on sparse grids
6387,MPI for Big Data: New tricks for an old dog
6388,DSIMBench: A benchmark for microarray data using R
6389,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
6390,Distributed stochastic ADMM for matrix factorization
6391,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
6392,SDAFT: A novel scalable data access framework for parallel BLAST
6393,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
6394,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
6395,Parallelizing K-means algorithm for 1-D data using MPI
6396,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
6397,A CUDA-enabled hadoop cluster for fast distributed image processing
6398,Lit: A high performance massive data computing framework based on CPU/GPU cluster
6399,GPU accelerated item-based collaborative filtering for big-data applications
6400,GPU accelerated item-based collaborative filtering for big-data applications
6401,Experimental framework for searching large RDF on GPUs based on key-value storage
6402,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface
6403,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
6404,A system for large-scale visualization of streaming Doppler data
6405,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud
6406,Parallel Breadth First Search on GPU clusters
6407,The extraction of feature points from DEM geographic data in Cloud Computing environment
6408,Software platform VAR for heterogeneous GPGPU-systems
6409,A CUDA-enabled Hadoop cluster for fast distributed image processing
6410,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
6411,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling
6412,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
6413,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime
6414,GPU accelerated item-based collaborative filtering for big-data applications
6415,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing
6416,Remote GPU Virtualization: Is It Useful?
6417,Towards an Energy-Efficient Tool for Processing the Big Data
6418,GERBIL: MPI+YARN
6419,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data
6420,k-Balanced sorting and skew join in MPI and MapReduce
6421,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data
6422,Watershed reengineering: Making Streams Programmable
6423,Analysis and acceleration of NTRU lattice-based cryptographic system
6424,Handling Big Data Efficiently by Using Map Reduce Technique
6425,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster
6426,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures
6427,A GPU-accelerated Density-Based Clustering Algorithm
6428,An Empirical Study on BLAST Parallel Acceleration
6429,Optimize Parallel Data Access in Big Data Processing
6430,Parallelizing K-Means Algorithm for 1-D Data Using MPI
6431,Accelerating Complex Event Processing through GPUs
6432,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm
6433,Towards a Collective Layer in the Big Data Stack
6434,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
6435,Hash match on GPU
6436,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications
6437,Big Data Computation for Workshop-Based Planning Support
6438,CUDA Acceleration for AVS2 Loop Filtering
6439,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
6440,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
6441,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
6442,Join algorithms on GPUs: A revisit after seven years
6443,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
6444,Efficient data classification by GPU-accelerated linear mean squared slack minimization
6445,Simulation of parallel similarity measure computations for large data sets
6446,Fast LZW Compression Using a GPU
6447,Accelerating Apache Hive with MPI for Data Warehouse Systems
6448,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
6449,Collective Computing for Scientific Big Data Analysis
6450,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce
6451,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging
6452,Large-Scale Reservoir Simulations on Parallel Computers
6453,Spatial data processing with MapReduce
6454,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries
6455,High Performance Offline and Online Distributed Collaborative Filtering
6456,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets
6457,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning
6458,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos
6459,DataMPI: Extending MPI to Hadoop-Like Big Data Computing
6460,Driving big data with big compute
6461,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications
6462,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?
6463,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot
6464,SCALER: Scalable parallel file write in HDFS
6465,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
6466,Feliss: Flexible distributed computing framework with light-weight checkpointing
6467,FlexiMod: Flexible Coexistence Support for Programming Models
6468,Accelerating HEVC Motion Estimation Using GPU
6469,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
6470,Lit: A high performance massive data computing framework based on CPU/GPU cluster
6471,Using Iterative MapReduce for Parallel Virtual Screening
6472,Performance modeling in CUDA streams â€” A means for high-throughput data processing
6473,Super-fast parallel eigenface implementation on GPU for face recognition
6474,Efficient implementation of apriori algorithm on HDFS using GPU
6475,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
6476,Social Network analysis on Sina Weibo based on K-means algorithm
6477,A Novel Scalable DBSCAN Algorithm with Spark
6478,A faster and intelligent steganography detection using Graphics Processing Unit in cloud
6479,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
6480,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function
6481,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
6482,Energy efficient job co-scheduling for high-performance parallel computing clusters
6483,MPI derived datatypes and data communication analysis in meteorological applications
6484,A general accelerated R package using GPU
6485,Remote GPU Virtualization: Is It Useful?
6486,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework
6487,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
6488,Fast LZW Compression Using a GPU
6489,Spatial data processing with MapReduce
6490,The extraction of feature points from DEM geographic data in Cloud Computing environment
6491,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters
6492,A parallel algorithm for LZW decompression"
6493,Kernel optimization on short-range potentials computations in molecular dynamics simulations
6494,A performance characterization of streaming computing on supercomputers
6495,GiGA: Giraph-based genome assembler for gigabase scale genomes
6496,Efficient evidence accumulation clustering for large datasets
6497,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
6498,Big data computation for workshop-based planning support
6499,Join algorithms on GPUs: A revisit after seven years
6500,Collective Computing for Scientific Big Data Analysis
6501,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
6502,Comparison of hardware accelerators for some ALICE online computing applications
6503,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
6504,Fault tolerant MapReduce-MPI for HPC clusters
6505,Examining recent many-core architectures and programming models using SHOC
6506,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
6507,Parallelizing the deflate compression algorithm on GPU
6508,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs
6509,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
6510,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics
6511,Super-fast parallel eigenface implementation on GPU for face recognition
6512,Parallel breadth first search on GPU clusters
6513,Performance modeling in CUDA streams - A means for high-throughput data processing
6514,K-Balanced sorting and skew join in MPI and MapReduce
6515,CUDAGA: A portable parallel programming model for GPU cluster
6516,A hybrid MPI+OpenMP application for processing big trajectory data
6517,MPJ express meets YARN: Towards Java HPC on Hadoop systems
6518,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf
6519,On scalable data mining techniques for earth science
6520,Reservoir simulation prototyping platform for high performance computing
6521,Accelerating Apache Hive with MPI for Data Warehouse Systems
6522,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
6523,GPU accelerated dynamic functional connectivity analysis for functional MRI data
6524,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems
6525,Gerbil: MPI+YARN
6526,A GPU-accelerated density-based clustering algorithm
6527,Accelerating keyword search for big RDF web data on many-core systems
6528,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases
6529,Efficient implementation of apriori algorithm on HDFS using GPU
6530,UNIO: A unified I/O system framework for hybrid scientific workflow
6531,Optimize parallel data access in big data processing
6532,FlexiMod: Flexible coexistence support for programming models
6533,A faster and intelligent steganography detection using graphics processing unit in cloud
6534,GPU implementation of the simplex identification via split augmented Lagrangian
6535,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards
6536,Visual exploration of data with multithread MIC computer architectures
6537,MapReduce: Simplified Data Analysis of Big Data
6538,SoC-based pattern recognition systems for Non Destructive Testing
6539,Handling big data efficiently by using map reduce technique
6540,Enabling vehicular data with distributed machine learning
6541,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI
6542,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
6543,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
6544,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud
6545,SCALER: Scalable parallel file write in HDFS
6546,DataMPI: Extending MPI to hadoop-like big data computing
6547,Towards an energy-efficient tool for processing the big data
6548,Design and optimization of a big data computing framework based on CPU/GPU cluster
6549,Machine learning big data framework and analytics for big data problems
6550,Efficient data classification by GPU-accelerated linear mean squared slack minimization
6551,Scalable CAIM discretization on multiple GPUs using concurrent kernels
6552,Performance benefits of dataMPI: A case study with bigdatabench
6553,Performance Benefits of DataMPI: A Case Study with BigDataBench
6554,Analysis and acceleration of NTRU lattice-based cryptographic system
6555,Towards a collective layer in the big data stack
6556,GPU-based regression analysis on sparse grids
6557,MPI for Big Data: New tricks for an old dog
6558,DSIMBench: A benchmark for microarray data using R
6559,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
6560,Distributed stochastic ADMM for matrix factorization
6561,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
6562,SDAFT: A novel scalable data access framework for parallel BLAST
6563,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
6564,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
6565,Parallelizing K-means algorithm for 1-D data using MPI
6566,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
6567,A CUDA-enabled hadoop cluster for fast distributed image processing
6568,Lit: A high performance massive data computing framework based on CPU/GPU cluster
6569,GPU accelerated item-based collaborative filtering for big-data applications
6570,Experimental framework for searching large RDF on GPUs based on key-value storage
6571,Hardware for big data"
6572,Hash match on GPU
6573,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
6574,Using iterative MapReduce for parallel virtual screening
6575,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results
6576,Distributed kernel matrix approximation and implementation using message passing interface
6577,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets
6578,Driving big data with big compute
6579,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime
6580,Efficient data classification by GPU-accelerated linear mean squared slack minimization
6581,Scalable CAIM discretization on multiple GPUs using concurrent kernels
6582,Performance benefits of dataMPI: A case study with bigdatabench
6583,Performance Benefits of DataMPI: A Case Study with BigDataBench
6584,Analysis and acceleration of NTRU lattice-based cryptographic system
6585,Towards a collective layer in the big data stack
6586,GPU-based regression analysis on sparse grids
6587,MPI for Big Data: New tricks for an old dog
6588,DSIMBench: A benchmark for microarray data using R
6589,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
6590,Distributed stochastic ADMM for matrix factorization
6591,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
6592,SDAFT: A novel scalable data access framework for parallel BLAST
6593,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
6594,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
6595,Parallelizing K-means algorithm for 1-D data using MPI
6596,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
6597,A CUDA-enabled hadoop cluster for fast distributed image processing
6598,Lit: A high performance massive data computing framework based on CPU/GPU cluster
6599,GPU accelerated item-based collaborative filtering for big-data applications
6600,Collective Computing for Scientific Big Data Analysis
6601,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
6602,Comparison of hardware accelerators for some ALICE online computing applications
6603,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
6604,Fault tolerant MapReduce-MPI for HPC clusters
6605,Examining recent many-core architectures and programming models using SHOC
6606,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
6607,Parallelizing the deflate compression algorithm on GPU
6608,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs
6609,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
6610,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics
6611,Super-fast parallel eigenface implementation on GPU for face recognition
6612,Parallel breadth first search on GPU clusters
6613,Performance modeling in CUDA streams - A means for high-throughput data processing
6614,K-Balanced sorting and skew join in MPI and MapReduce
6615,CUDAGA: A portable parallel programming model for GPU cluster
6616,A hybrid MPI+OpenMP application for processing big trajectory data
6617,MPJ express meets YARN: Towards Java HPC on Hadoop systems
6618,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf
6619,On scalable data mining techniques for earth science
6620,Reservoir simulation prototyping platform for high performance computing
6621,Accelerating Apache Hive with MPI for Data Warehouse Systems
6622,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
6623,GPU accelerated dynamic functional connectivity analysis for functional MRI data
6624,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems
6625,Gerbil: MPI+YARN
6626,A GPU-accelerated density-based clustering algorithm
6627,Accelerating keyword search for big RDF web data on many-core systems
6628,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases
6629,Efficient implementation of apriori algorithm on HDFS using GPU
6630,UNIO: A unified I/O system framework for hybrid scientific workflow
6631,Optimize parallel data access in big data processing
6632,FlexiMod: Flexible coexistence support for programming models
6633,A faster and intelligent steganography detection using graphics processing unit in cloud
6634,GPU implementation of the simplex identification via split augmented Lagrangian
6635,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards
6636,Visual exploration of data with multithread MIC computer architectures
6637,MapReduce: Simplified Data Analysis of Big Data
6638,SoC-based pattern recognition systems for Non Destructive Testing
6639,Handling big data efficiently by using map reduce technique
6640,Enabling vehicular data with distributed machine learning
6641,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI
6642,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
6643,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
6644,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud
6645,SCALER: Scalable parallel file write in HDFS
6646,DataMPI: Extending MPI to hadoop-like big data computing
6647,Towards an energy-efficient tool for processing the big data
6648,Design and optimization of a big data computing framework based on CPU/GPU cluster
6649,Machine learning big data framework and analytics for big data problems
6650,Efficient data classification by GPU-accelerated linear mean squared slack minimization
6651,Scalable CAIM discretization on multiple GPUs using concurrent kernels
6652,Performance benefits of dataMPI: A case study with bigdatabench
6653,Performance Benefits of DataMPI: A Case Study with BigDataBench
6654,Analysis and acceleration of NTRU lattice-based cryptographic system
6655,Towards a collective layer in the big data stack
6656,GPU-based regression analysis on sparse grids
6657,MPI for Big Data: New tricks for an old dog
6658,DSIMBench: A benchmark for microarray data using R
6659,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
6660,Distributed stochastic ADMM for matrix factorization
6661,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
6662,SDAFT: A novel scalable data access framework for parallel BLAST
6663,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
6664,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
6665,Parallelizing K-means algorithm for 1-D data using MPI
6666,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
6667,A CUDA-enabled hadoop cluster for fast distributed image processing
6668,Lit: A high performance massive data computing framework based on CPU/GPU cluster
6669,GPU accelerated item-based collaborative filtering for big-data applications
6670,Experimental framework for searching large RDF on GPUs based on key-value storage
6671,Hardware for big data"
6672,Hash match on GPU
6673,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
6674,Using iterative MapReduce for parallel virtual screening
6675,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results
6676,Distributed kernel matrix approximation and implementation using message passing interface
6677,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets
6678,Driving big data with big compute
6679,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime
6680,Efficient data classification by GPU-accelerated linear mean squared slack minimization
6681,Scalable CAIM discretization on multiple GPUs using concurrent kernels
6682,Performance benefits of dataMPI: A case study with bigdatabench
6683,Performance Benefits of DataMPI: A Case Study with BigDataBench
6684,Analysis and acceleration of NTRU lattice-based cryptographic system
6685,Towards a collective layer in the big data stack
6686,GPU-based regression analysis on sparse grids
6687,MPI for Big Data: New tricks for an old dog
6688,DSIMBench: A benchmark for microarray data using R
6689,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
6690,Distributed stochastic ADMM for matrix factorization
6691,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
6692,SDAFT: A novel scalable data access framework for parallel BLAST
6693,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
6694,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
6695,Parallelizing K-means algorithm for 1-D data using MPI
